x_m,y_m,elevation_m,x_ft,y_ft,elevation_ft,acquisition_date_start,acquisition_date_end,acquisition_date_mid,decimal_year,survey_title,inport_id,source_file
193985.1664,554752.6543,3.8258,636433.0,1820051.0,12.5518,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
193986.9952,554752.6543,3.5325,636439.0,1820051.0,11.5896,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
193988.824,554752.6543,3.3665,636445.0,1820051.0,11.045,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
193990.6528,554752.6543,3.1798,636451.0,1820051.0,10.4324,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
193992.4816,554752.6543,2.9297,636457.0,1820051.0,9.612,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
193994.3104,554752.6543,2.6728,636463.0,1820051.0,8.769,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
193996.1392,554752.6543,2.4641,636469.0,1820051.0,8.0842,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
193997.968,554752.6543,2.3021,636475.0,1820051.0,7.5528,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
193999.7968,554752.6543,2.1648,636481.0,1820051.0,7.1024,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
194001.6256,554752.6543,1.971,636487.0,1820051.0,6.4665,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
