source_file,job_name,point_id,datetime_local,datetime_utc,latitude_dd,longitude_dd,ellipsoidal_elev_m,northing_m,easting_m,elevation_m,nor_min,nor_max,nor_avg,nor_sd,eas_min,eas_max,eas_avg,eas_sd,elv_min,elv_max,elv_avg,elv_sd,nrms_avg,nrms_sd,nrms_min,nrms_max,erms_avg,erms_sd,erms_min,erms_max,hrms_avg,hrms_sd,hrms_min,hrms_max,vrms_avg,vrms_sd,vrms_min,vrms_max,hdop_avg,hdop_min,hdop_max,vdop_avg,vdop_min,vdop_max,pdop_avg,pdop_min,pdop_max,age_avg,age_min,age_max,sats_avg,sats_min,sats_max,fix_hrms,fix_vrms,fix_status,fix_sats,fix_age,fix_pdop,fix_hdop,fix_vdop,fix_tdop,fix_gdop,fix_nrms,fix_erms,valid_readings_xy,valid_readings_z,g1_base_point,g1_dx,g1_dy,g1_dz,g2_vx,g2_vy,g2_vz,g3_xy,g3_xz,g3_yz,base_lat,base_lon,base_elev,rover_hr_m,projection,equipment,geoid_file,rtk_method
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,187,2026-03-01 13:16:33,2026-03-01 18:16:49,29.202071714308,-81.033835260012,-27.230896,554613.3992,194109.7269,-0.7589,554613.3909,554613.4013,554613.3992,0.0037,194109.7208,194109.736,194109.7269,0.0056,-0.7643,-0.753,-0.7589,0.0046,0.006,0.0,0.006,0.006,0.007,0.0,0.007,0.007,0.0092,0.0001,0.009,0.0094,0.015,0.0002,0.0147,0.0153,0.9116,0.9115,0.9116,1.4514,1.4508,1.452,1.7139,1.7134,1.7145,0.8333,0.0,1.0,18,18,18,0.009,0.015,FIXED,18,0.0,1.713,0.912,1.451,1.029,1.999,0.006,0.007,6,6,0000_BASE_1,4284.06055,2926.97222,3948.56982,5.853e-05,0.00019995,5.639e-05,-4.681e-05,8.94e-06,-6.343e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,188,2026-03-01 13:17:15,2026-03-01 18:17:31,29.202038812136,-81.033910693134,-26.755997,554603.28,194089.3728,-0.2842,554603.2681,554603.2945,554603.28,0.0095,194089.3631,194089.3849,194089.3728,0.0075,-0.2871,-0.2823,-0.2842,0.0018,0.006,0.0,0.006,0.006,0.0068,0.0004,0.006,0.007,0.0089,0.0001,0.0087,0.009,0.0144,0.0001,0.0142,0.0146,0.9112,0.9112,0.9113,1.4407,1.44,1.4415,1.7047,1.7041,1.7054,1.1667,1.0,2.0,18,18,18,0.009,0.015,FIXED,18,1.0,1.704,0.911,1.44,1.022,1.987,0.006,0.007,6,6,0000_BASE_1,4264.74573,2918.48481,3939.958,5.346e-05,0.00018121,5.182e-05,-4.255e-05,8.19e-06,-5.783e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,189,2026-03-01 13:17:40,2026-03-01 18:17:56,29.202039035973,-81.033873027059,-27.05168,554603.3437,194099.5336,-0.5799,554603.3223,554603.3566,554603.3437,0.0116,194099.5136,194099.5467,194099.5336,0.0134,-0.585,-0.5711,-0.5799,0.0048,0.007,0.0,0.007,0.007,0.0072,0.0004,0.007,0.008,0.0099,0.0001,0.0097,0.0102,0.0161,0.0002,0.0158,0.0164,0.9111,0.911,0.9111,1.4344,1.4338,1.435,1.6993,1.6987,1.6998,1.0,1.0,1.0,18,18,18,0.01,0.016,FIXED,18,1.0,1.699,0.911,1.434,1.018,1.98,0.007,0.008,6,6,0000_BASE_1,4274.73836,2920.35173,3939.8732,6.701e-05,0.00022561,6.487e-05,-5.317e-05,1.028e-05,-7.237e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,190,2026-03-01 13:18:04,2026-03-01 18:18:20,29.202038401175,-81.033835301031,-27.208986,554603.1429,194109.7105,-0.7372,554603.1329,554603.1591,554603.1429,0.0086,194109.6812,194109.7255,194109.7105,0.0168,-0.7455,-0.732,-0.7372,0.0047,0.007,0.0,0.007,0.007,0.0072,0.0004,0.007,0.008,0.0099,0.0003,0.0095,0.0105,0.016,0.0005,0.0154,0.017,0.9109,0.9109,0.9109,1.4285,1.4277,1.4295,1.6942,1.6936,1.6951,0.8333,0.0,1.0,18,18,18,0.01,0.016,FIXED,18,1.0,1.694,0.911,1.428,1.014,1.974,0.007,0.007,6,6,0000_BASE_1,4284.78584,2921.97405,3939.62574,6.629e-05,0.00022263,6.462e-05,-5.248e-05,1.019e-05,-7.156e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,191,2026-03-01 13:18:39,2026-03-01 18:18:55,29.202039902356,-81.033798477507,-27.311729,554603.6,194119.6443,-0.8399,554603.5966,554603.6049,554603.6,0.0033,194119.6278,194119.65,194119.6443,0.0074,-0.8455,-0.8342,-0.8399,0.0036,0.006,0.0,0.006,0.006,0.007,0.0,0.007,0.007,0.0094,0.0002,0.0091,0.0096,0.0151,0.0004,0.0147,0.0156,0.9107,0.9106,0.9107,1.4196,1.419,1.4202,1.6866,1.6861,1.6871,0.8333,0.0,1.0,18,18,18,0.009,0.015,FIXED,18,1.0,1.686,0.911,1.419,1.008,1.964,0.006,0.007,6,6,0000_BASE_1,4294.55012,2923.8299,3939.97832,6.005e-05,0.00019948,5.814e-05,-4.737e-05,9.29e-06,-6.447e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,192,2026-03-01 13:19:24,2026-03-01 18:19:40,29.202006147693,-81.033873264079,-27.024115,554593.2182,194099.4644,-0.5525,554593.1804,554593.2556,554593.2182,0.025,194099.4461,194099.4803,194099.4644,0.0106,-0.5568,-0.5498,-0.5525,0.0024,0.0062,0.0004,0.006,0.007,0.007,0.0,0.007,0.007,0.0097,0.0001,0.0095,0.0099,0.0156,0.0002,0.0154,0.016,0.9104,0.9104,0.9104,1.4084,1.4077,1.409,1.677,1.6765,1.6775,1.0,1.0,1.0,18,18,18,0.01,0.016,FIXED,18,1.0,1.676,0.91,1.408,1.001,1.952,0.006,0.007,6,6,0000_BASE_1,4275.44989,2915.41682,3931.05949,6.379e-05,0.0002108,6.261e-05,-4.976e-05,9.69e-06,-6.906e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,193,2026-03-01 13:19:51,2026-03-01 18:20:08,29.202007589751,-81.033834361385,-27.253617,554593.6567,194109.9591,-0.782,554593.6511,554593.669,554593.6567,0.0059,194109.9536,194109.9655,194109.9591,0.004,-0.7846,-0.7803,-0.782,0.0014,0.007,0.0,0.007,0.007,0.0073,0.0005,0.007,0.008,0.0101,0.0002,0.01,0.0104,0.0163,0.0003,0.016,0.0168,0.9102,0.9102,0.9102,1.4015,1.4008,1.4023,1.6711,1.6705,1.6718,1.0,1.0,1.0,18,18,18,0.01,0.016,FIXED,18,1.0,1.671,0.91,1.401,0.996,1.945,0.007,0.007,6,6,0000_BASE_1,4285.75249,2917.46015,3931.33409,6.981e-05,0.00022959,6.862e-05,-5.432e-05,1.066e-05,-7.535e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,194,2026-03-01 13:21:19,2026-03-01 18:21:34,29.201975635189,-81.033873649517,-26.990169,554583.8242,194099.3556,-0.5187,554583.8184,554583.8292,554583.8242,0.0037,194099.3244,194099.3785,194099.3556,0.0188,-0.5234,-0.5121,-0.5187,0.0041,0.007,0.0,0.007,0.007,0.008,0.0,0.008,0.008,0.0103,0.0001,0.01,0.0104,0.0173,0.0002,0.0168,0.0174,0.937,0.937,0.937,1.5571,1.5567,1.5576,1.8173,1.8169,1.8177,1.0,1.0,1.0,16,16,16,0.01,0.017,FIXED,16,1.0,1.817,0.937,1.557,1.158,2.154,0.007,0.008,6,6,0000_BASE_1,4276.06702,2910.82426,3922.88655,6.992e-05,0.00024546,8.761e-05,-5.428e-05,1.111e-05,-9.401e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,195,2026-03-01 13:22:00,2026-03-01 18:22:16,29.201974699962,-81.033835198109,-27.469939,554583.5309,194109.7281,-0.9984,554583.5054,554583.5595,554583.5309,0.0165,194109.7134,194109.7509,194109.7281,0.0122,-1.0037,-0.9902,-0.9984,0.0047,0.007,0.0,0.007,0.007,0.008,0.0,0.008,0.008,0.0105,0.0001,0.0102,0.0106,0.0177,0.0003,0.0172,0.0181,0.937,0.937,0.937,1.5497,1.5492,1.5503,1.811,1.8105,1.8114,1.0,1.0,1.0,16,16,16,0.011,0.018,FIXED,16,1.0,1.811,0.937,1.549,1.153,2.147,0.007,0.008,6,6,0000_BASE_1,4286.27119,2912.70992,3922.40046,7.382e-05,0.00025753,9.243e-05,-5.785e-05,1.23e-05,-9.94e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,196,2026-03-01 13:23:28,2026-03-01 18:23:44,29.2019416486,-81.033874327767,-26.850381,554573.3607,194099.1672,-0.379,554573.3295,554573.3699,554573.3607,0.0141,194099.1537,194099.178,194099.1672,0.0078,-0.3845,-0.3732,-0.379,0.0042,0.006,0.0,0.006,0.006,0.007,0.0,0.007,0.007,0.009,0.0002,0.0088,0.0093,0.014,0.0003,0.0135,0.0145,0.8305,0.8305,0.8305,1.1803,1.1802,1.1804,1.4432,1.4431,1.4433,1.0,1.0,1.0,17,17,17,0.009,0.014,FIXED,17,1.0,1.443,0.831,1.18,0.913,1.708,0.006,0.007,6,6,0000_BASE_1,4276.57165,2905.57604,3913.82937,5.066e-05,0.00015849,7.239e-05,-2.51e-05,4.57e-06,-6.796e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,197,2026-03-01 13:24:06,2026-03-01 18:24:22,29.201942691994,-81.03383617784,-27.27502,554573.6766,194109.4587,-0.8037,554573.6562,554573.6926,554573.6766,0.0131,194109.4449,194109.4651,194109.4587,0.0075,-0.8048,-0.7996,-0.8037,0.0018,0.006,0.0,0.006,0.006,0.007,0.0,0.007,0.007,0.0089,0.0001,0.0088,0.0091,0.0139,0.0002,0.0137,0.0142,0.8308,0.8308,0.8308,1.1817,1.1816,1.1818,1.4445,1.4445,1.4446,1.0,1.0,1.0,17,17,17,0.009,0.014,FIXED,17,1.0,1.445,0.831,1.182,0.914,1.71,0.006,0.007,6,6,0000_BASE_1,4286.78682,2907.73098,3913.90501,4.942e-05,0.00015352,7.127e-05,-2.42e-05,4.56e-06,-6.664e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,198,2026-03-01 13:25:23,2026-03-01 18:25:39,29.201910580147,-81.03383680312,-27.093345,554563.7903,194109.2849,-0.6221,554563.7644,554563.8587,554563.7903,0.032,194109.275,194109.3012,194109.2849,0.0083,-0.6327,-0.6139,-0.6221,0.0064,0.007,0.0,0.007,0.007,0.0077,0.0005,0.007,0.008,0.0101,0.0002,0.0098,0.0103,0.0157,0.0002,0.0152,0.016,0.8315,0.8315,0.8315,1.1842,1.1841,1.1842,1.4469,1.4469,1.447,1.1667,1.0,2.0,17,17,17,0.01,0.015,FIXED,17,1.0,1.447,0.832,1.184,0.916,1.713,0.007,0.008,6,6,0000_BASE_1,4287.39755,2902.76283,3905.37518,6.295e-05,0.00019312,9.203e-05,-2.983e-05,5.84e-06,-8.5e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,199,2026-03-01 13:25:55,2026-03-01 18:26:11,29.201908904301,-81.033798659411,-27.205949,554563.269,194119.5743,-0.7347,554563.2627,554563.2761,554563.269,0.0046,194119.5664,194119.5825,194119.5743,0.0058,-0.7403,-0.7281,-0.7347,0.004,0.007,0.0,0.007,0.007,0.0078,0.0004,0.007,0.008,0.0101,0.0003,0.0097,0.0104,0.0157,0.0004,0.015,0.0161,0.8318,0.8318,0.8318,1.185,1.185,1.1851,1.4478,1.4477,1.4479,0.8333,0.0,1.0,17,17,17,0.01,0.015,FIXED,17,1.0,1.448,0.832,1.185,0.917,1.714,0.007,0.007,6,6,0000_BASE_1,4297.58683,2904.20905,3904.87021,6.293e-05,0.00019209,9.223e-05,-2.971e-05,5.97e-06,-8.496e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,200,2026-03-01 13:26:38,2026-03-01 18:26:54,29.201908607608,-81.033761270041,-27.386051,554563.1724,194129.6604,-0.9148,554563.1534,554563.1815,554563.1724,0.0099,194129.6473,194129.6692,194129.6604,0.0094,-0.9206,-0.9056,-0.9148,0.0064,0.007,0.0,0.007,0.007,0.008,0.0,0.008,0.008,0.0103,0.0001,0.0101,0.0105,0.0159,0.0002,0.0157,0.0163,0.8322,0.8322,0.8322,1.1861,1.1861,1.1862,1.4489,1.4489,1.449,1.0,1.0,1.0,17,17,17,0.01,0.016,FIXED,17,1.0,1.449,0.832,1.186,0.918,1.715,0.007,0.008,6,6,0000_BASE_1,4307.5336,2905.88733,3904.70233,6.522e-05,0.00019825,9.677e-05,-3.043e-05,6.16e-06,-8.891e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,201,2026-03-01 13:27:45,2026-03-01 18:28:01,29.201878411881,-81.033835948154,-26.859142,554553.8864,194109.5104,-0.3881,554553.8689,554553.9019,554553.8864,0.0132,194109.5016,194109.5198,194109.5104,0.0072,-0.3896,-0.3833,-0.3881,0.0022,0.007,0.0,0.007,0.007,0.0077,0.0005,0.007,0.008,0.0102,0.0002,0.0101,0.0105,0.0158,0.0003,0.0156,0.0163,0.8328,0.8328,0.8328,1.1875,1.1874,1.1875,1.4504,1.4503,1.4504,1.0,1.0,1.0,17,17,17,0.01,0.016,FIXED,17,1.0,1.45,0.833,1.188,0.919,1.717,0.007,0.008,6,6,0000_BASE_1,4288.41119,2897.80311,3896.85593,6.443e-05,0.00019469,9.662e-05,-2.976e-05,6.25e-06,-8.816e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,202,2026-03-01 13:28:15,2026-03-01 18:28:31,29.201878413904,-81.033799119249,-27.217566,554553.8818,194119.4454,-0.7465,554553.8732,554553.8963,554553.8818,0.0082,194119.4379,194119.4526,194119.4454,0.0062,-0.7552,-0.7412,-0.7465,0.0049,0.0063,0.0005,0.006,0.007,0.007,0.0,0.007,0.007,0.0097,0.0002,0.0095,0.0099,0.0149,0.0002,0.0147,0.0154,0.8331,0.833,0.8331,1.188,1.1879,1.188,1.451,1.4509,1.451,1.0,1.0,1.0,17,17,17,0.01,0.015,FIXED,17,1.0,1.451,0.833,1.188,0.919,1.718,0.007,0.007,6,6,0000_BASE_1,4298.17746,2899.65595,3896.68086,5.746e-05,0.00017266,8.618e-05,-2.651e-05,5.75e-06,-7.847e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,203,2026-03-01 13:28:49,2026-03-01 18:29:06,29.201877641903,-81.033761158828,-27.178885,554553.6389,194129.6855,-0.7078,554553.6242,554553.654,554553.6389,0.0105,194129.6747,194129.6991,194129.6855,0.0083,-0.712,-0.7025,-0.7078,0.004,0.006,0.0,0.006,0.006,0.007,0.0,0.007,0.007,0.0092,0.0001,0.0091,0.0095,0.0142,0.0002,0.014,0.0146,0.8334,0.8334,0.8334,1.1884,1.1884,1.1885,1.4515,1.4515,1.4516,1.1667,1.0,2.0,17,17,17,0.009,0.014,FIXED,17,1.0,1.452,0.833,1.188,0.92,1.718,0.006,0.007,6,6,0000_BASE_1,4308.3172,2901.09893,3896.49261,5.238e-05,0.00015666,7.875e-05,-2.411e-05,5.37e-06,-7.15e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,204,2026-03-01 13:29:43,2026-03-01 18:29:59,29.201844942007,-81.033798771847,-27.098778,554543.5766,194119.5338,-0.6278,554543.5607,554543.5863,554543.5766,0.008,194119.515,194119.5509,194119.5338,0.0116,-0.6343,-0.6232,-0.6278,0.004,0.006,0.0,0.006,0.006,0.0065,0.0005,0.006,0.007,0.0088,0.0002,0.0087,0.0092,0.0137,0.0003,0.0134,0.0143,0.8339,0.8339,0.8339,1.189,1.189,1.189,1.4523,1.4523,1.4523,1.0,1.0,1.0,17,17,17,0.009,0.014,FIXED,17,1.0,1.452,0.834,1.189,0.92,1.719,0.006,0.007,6,6,0000_BASE_1,4299.07077,2894.58008,3887.75516,4.813e-05,0.0001438,7.266e-05,-2.251e-05,5.21e-06,-6.59e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,205,2026-03-01 13:30:15,2026-03-01 18:30:31,29.201844101707,-81.033761512674,-27.145644,554543.3127,194129.5847,-0.6747,554543.2878,554543.356,554543.3127,0.0262,194129.5778,194129.591,194129.5847,0.0051,-0.6813,-0.6673,-0.6747,0.0055,0.006,0.0,0.006,0.006,0.0068,0.0004,0.006,0.007,0.009,0.0002,0.0087,0.0092,0.0139,0.0003,0.0134,0.0142,0.8342,0.8342,0.8343,1.1892,1.1892,1.1893,1.4527,1.4527,1.4527,1.0,1.0,1.0,17,17,17,0.009,0.014,FIXED,17,1.0,1.453,0.834,1.189,0.921,1.72,0.006,0.007,6,6,0000_BASE_1,4309.01366,2896.05715,3887.50666,5.029e-05,0.00014875,7.61e-05,-2.302e-05,5.48e-06,-6.86e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,206,2026-03-01 13:31:12,2026-03-01 18:31:28,29.201811026544,-81.033799055185,-26.910908,554533.135,194119.4519,-0.4401,554533.116,554533.1613,554533.135,0.0167,194119.4434,194119.4642,194119.4519,0.0064,-0.4416,-0.4377,-0.4401,0.0014,0.005,0.0,0.005,0.005,0.0053,0.0005,0.005,0.006,0.0073,0.0001,0.0072,0.0076,0.0112,0.0002,0.011,0.0116,0.8348,0.8348,0.8349,1.1895,1.1895,1.1895,1.4532,1.4532,1.4532,1.0,1.0,1.0,17,17,17,0.007,0.011,FIXED,17,1.0,1.453,0.835,1.189,0.921,1.72,0.005,0.005,6,6,0000_BASE_1,4299.81575,2889.3522,3878.74425,3.301e-05,9.69e-05,5.013e-05,-1.507e-05,3.75e-06,-4.499e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_03-01-2026(TDS).rw5,22 FEB 3;30 BASS FINAL,207,2026-03-01 13:31:47,2026-03-01 18:32:04,29.201813100151,-81.033761111154,-27.192863,554533.7681,194129.6881,-0.722,554533.754,554533.7949,554533.7681,0.0137,194129.6816,194129.6947,194129.6881,0.0049,-0.7295,-0.7192,-0.722,0.0035,0.006,0.0,0.006,0.006,0.0067,0.0005,0.006,0.007,0.009,0.0003,0.0087,0.0096,0.0138,0.0005,0.0134,0.0147,0.8352,0.8352,0.8352,1.1895,1.1895,1.1895,1.4534,1.4534,1.4534,1.0,1.0,1.0,17,17,17,0.009,0.013,FIXED,17,1.0,1.453,0.835,1.189,0.921,1.721,0.006,0.007,6,6,0000_BASE_1,4309.841,2891.49467,3879.16266,4.94e-05,0.00014485,7.554e-05,-2.247e-05,5.68e-06,-6.754e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
