source_file,job_name,point_id,datetime_local,datetime_utc,latitude_dd,longitude_dd,ellipsoidal_elev_m,northing_m,easting_m,elevation_m,nor_min,nor_max,nor_avg,nor_sd,eas_min,eas_max,eas_avg,eas_sd,elv_min,elv_max,elv_avg,elv_sd,nrms_avg,nrms_sd,nrms_min,nrms_max,erms_avg,erms_sd,erms_min,erms_max,hrms_avg,hrms_sd,hrms_min,hrms_max,vrms_avg,vrms_sd,vrms_min,vrms_max,hdop_avg,hdop_min,hdop_max,vdop_avg,vdop_min,vdop_max,pdop_avg,pdop_min,pdop_max,age_avg,age_min,age_max,sats_avg,sats_min,sats_max,fix_hrms,fix_vrms,fix_status,fix_sats,fix_age,fix_pdop,fix_hdop,fix_vdop,fix_tdop,fix_gdop,fix_nrms,fix_erms,valid_readings_xy,valid_readings_z,g1_base_point,g1_dx,g1_dy,g1_dz,g2_vx,g2_vy,g2_vz,g3_xy,g3_xz,g3_yz,base_lat,base_lon,base_elev,rover_hr_m,projection,equipment,geoid_file,rtk_method
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,220,2026-02-22 16:51:16,2026-02-22 21:51:33,29.230727806721,-81.045749382079,-27.623805,559742.7158,191978.4416,-1.0934,559742.7056,559742.7238,559742.7158,0.0057,191978.4295,191978.4469,191978.4416,0.0066,-1.098,-1.0866,-1.0934,0.0043,0.0122,0.0004,0.012,0.013,0.012,0.0,0.012,0.012,0.0171,0.0002,0.0168,0.0173,0.0414,0.0004,0.0406,0.0418,0.7131,0.7131,0.7132,1.6459,1.6458,1.646,1.7937,1.7936,1.7939,0.1667,0.0,1.0,16,16,16,0.017,0.041,FIXED,16,0.0,1.794,0.713,1.646,1.098,2.103,0.012,0.012,6,6,0000_BASE_1,1785.02261,5080.09724,8417.8554,0.00021798,0.00138214,0.00040487,-0.00034124,0.00016818,-0.00057327,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,221,2026-02-22 16:52:03,2026-02-22 21:52:19,29.23075925765,-81.045787001445,-27.559485,559752.406,191968.3048,-1.029,559752.395,559752.4165,559752.406,0.0078,191968.2907,191968.3248,191968.3048,0.0124,-1.0394,-1.0236,-1.029,0.0056,0.012,0.0,0.012,0.012,0.012,0.0,0.012,0.012,0.0167,0.0001,0.0166,0.0169,0.0407,0.0002,0.0404,0.0409,0.7137,0.7137,0.7137,1.6474,1.6474,1.6475,1.7954,1.7953,1.7955,0.3333,0.0,1.0,16,16,16,0.017,0.04,FIXED,16,0.0,1.795,0.714,1.647,1.099,2.105,0.012,0.012,6,6,0000_BASE_1,1774.27323,5083.16354,8426.3246,0.00021046,0.00133177,0.00039076,-0.00033214,0.00016369,-0.00055493,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,222,2026-02-22 16:53:21,2026-02-22 21:53:37,29.230792980914,-81.045787436471,-27.732563,559762.7887,191968.1949,-1.202,559762.7749,559762.8122,559762.7887,0.0139,191968.1822,191968.2385,191968.1949,0.0197,-1.2058,-1.1964,-1.202,0.0033,0.012,0.0008,0.011,0.013,0.011,0.0008,0.01,0.012,0.0163,0.0008,0.015,0.0173,0.0402,0.0014,0.039,0.0421,0.7379,0.7145,0.7729,1.7407,1.6486,1.8477,1.8907,1.7968,1.9961,0.1667,0.0,1.0,15,15,16,0.016,0.039,FIXED,16,0.0,1.797,0.715,1.649,1.101,2.107,0.012,0.011,6,6,0000_BASE_1,1773.34422,5088.32761,8435.28693,0.00019949,0.00130111,0.00038342,-0.00032567,0.00016265,-0.00054363,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,223,2026-02-22 16:53:56,2026-02-22 21:54:12,29.230824197143,-81.04578793548,-27.656657,559772.3995,191968.0671,-1.126,559772.3698,559772.4236,559772.3995,0.0193,191968.0355,191968.0907,191968.0671,0.0176,-1.1354,-1.1205,-1.126,0.005,0.012,0.0,0.012,0.012,0.012,0.0,0.012,0.012,0.0169,0.0002,0.0167,0.0173,0.041,0.0004,0.0407,0.0418,0.7149,0.7149,0.7149,1.6486,1.6485,1.6486,1.7969,1.7969,1.7969,0.0,0.0,0.0,16,16,16,0.017,0.041,FIXED,16,0.0,1.797,0.715,1.649,1.101,2.108,0.012,0.012,6,6,0000_BASE_1,1772.49051,5092.90051,8443.69884,0.00021536,0.0013546,0.00040088,-0.00034011,0.00016714,-0.00056742,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,224,2026-02-22 16:54:30,2026-02-22 21:54:46,29.230856316154,-81.045824004734,-27.559004,559782.2951,191958.3485,-1.0283,559782.2568,559782.3215,559782.2951,0.0208,191958.3221,191958.3932,191958.3485,0.0228,-1.0411,-1.0177,-1.0283,0.0075,0.012,0.0,0.012,0.012,0.012,0.0,0.012,0.012,0.0168,0.0001,0.0167,0.017,0.041,0.0003,0.0406,0.0414,0.7153,0.7152,0.7153,1.6482,1.6481,1.6482,1.7967,1.7967,1.7967,0.0,0.0,0.0,16,16,16,0.017,0.041,FIXED,16,0.0,1.797,0.715,1.648,1.101,2.107,0.012,0.012,6,6,0000_BASE_1,1762.14295,5096.10269,8452.36361,0.00021493,0.00134853,0.00039938,-0.00034124,0.00016773,-0.0005665,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,225,2026-02-22 16:55:11,2026-02-22 21:55:27,29.23088898612,-81.045823041986,-27.6107,559792.3533,191958.6153,-1.0799,559792.3365,559792.3746,559792.3533,0.0114,191958.6087,191958.6248,191958.6153,0.0067,-1.0959,-1.0743,-1.0799,0.0073,0.0122,0.0004,0.012,0.013,0.0117,0.0005,0.011,0.012,0.0171,0.0003,0.0166,0.0175,0.0422,0.0002,0.042,0.0426,0.7295,0.7156,0.7571,1.7182,1.6472,1.8601,1.8668,1.796,2.0083,0.1667,0.0,1.0,16,16,16,0.017,0.042,FIXED,16,0.0,2.008,0.757,1.86,1.227,2.353,0.012,0.011,6,6,0000_BASE_1,1761.62736,5101.06353,8461.1029,0.00022074,0.00144294,0.00041371,-0.00035848,0.00017404,-0.00059825,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,226,2026-02-22 16:55:53,2026-02-22 21:56:05,29.230921315193,-81.045861160689,-27.572748,559802.314,191948.3441,-1.0419,559802.303,559802.3234,559802.314,0.0067,191948.322,191948.3646,191948.3441,0.0146,-1.0572,-1.0356,-1.0419,0.0074,0.0127,0.0005,0.012,0.013,0.0122,0.0004,0.012,0.013,0.0174,0.0005,0.0168,0.0179,0.0433,0.0002,0.0429,0.0435,0.7437,0.716,0.7576,1.7906,1.6458,1.8631,1.939,1.7948,2.0112,0.1667,0.0,1.0,16,16,16,0.018,0.044,FIXED,16,1.0,1.795,0.716,1.646,1.101,2.106,0.013,0.013,6,6,0000_BASE_1,1750.72088,5104.26284,8469.79472,0.00022855,0.00152321,0.00042964,-0.00037707,0.00018194,-0.00062854,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,227,2026-02-22 16:56:49,2026-02-22 21:57:05,29.230955080496,-81.045860654444,-27.945246,559812.7094,191948.488,-1.4143,559812.6652,559812.729,559812.7094,0.0231,191948.4619,191948.5174,191948.488,0.0198,-1.4235,-1.4107,-1.4143,0.0046,0.0075,0.0005,0.007,0.008,0.007,0.0,0.007,0.007,0.0102,0.0001,0.01,0.0103,0.0277,0.0002,0.0275,0.0279,0.7585,0.7584,0.7585,1.8673,1.8671,1.8674,2.0154,2.0153,2.0156,0.0,0.0,0.0,16,16,16,0.01,0.027,FIXED,16,0.0,2.016,0.759,1.867,1.233,2.363,0.008,0.007,6,6,0000_BASE_1,1750.01471,5109.64426,8478.67043,7.478e-05,0.00063878,0.00015771,-0.0001323,6.181e-05,-0.00025471,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,228,2026-02-22 16:58:09,2026-02-22 21:58:25,29.231020626303,-81.045897150394,-27.882767,559832.8965,191938.6617,-1.3516,559832.8881,559832.9148,559832.8965,0.0091,191938.6583,191938.6643,191938.6617,0.0022,-1.3591,-1.3449,-1.3516,0.0044,0.008,0.0,0.008,0.008,0.0072,0.0004,0.007,0.008,0.0108,0.0002,0.0105,0.011,0.0283,0.0004,0.0277,0.029,0.7596,0.7595,0.7596,1.8709,1.8708,1.8709,2.0192,2.0191,2.0193,0.3333,0.0,1.0,16,16,16,0.011,0.029,FIXED,16,0.0,2.019,0.76,1.871,1.236,2.367,0.008,0.007,6,6,0000_BASE_1,1738.76598,5117.8481,8496.28557,8.596e-05,0.00065408,0.00017881,-0.00015105,7.202e-05,-0.00027119,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,229,2026-02-22 16:58:55,2026-02-22 21:59:11,29.231052387665,-81.045899792227,-28.032097,559842.6756,191937.9564,-1.5008,559842.6472,559842.7123,559842.6756,0.0195,191937.9256,191938.0033,191937.9564,0.0248,-1.5098,-1.4935,-1.5008,0.0058,0.009,0.0,0.009,0.009,0.0087,0.0005,0.008,0.009,0.0126,0.0002,0.0123,0.0128,0.0319,0.0004,0.0314,0.0325,0.7602,0.7601,0.7602,1.8719,1.8718,1.8719,2.0203,2.0203,2.0204,0.1667,0.0,1.0,16,16,16,0.013,0.032,FIXED,16,0.0,2.02,0.76,1.872,1.237,2.369,0.009,0.009,6,6,0000_BASE_1,1737.29826,5122.60679,8504.73316,0.00011873,0.00083004,0.00022577,-0.00020243,9.543e-05,-0.00033782,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,230,2026-02-22 16:59:37,2026-02-22 21:59:54,29.231084792801,-81.045935400899,-27.811377,559852.6592,191928.3621,-1.2801,559852.6421,559852.6712,559852.6592,0.0088,191928.3506,191928.3849,191928.3621,0.011,-1.2858,-1.2725,-1.2801,0.0041,0.01,0.0,0.01,0.01,0.0092,0.0004,0.009,0.01,0.0137,0.0003,0.0134,0.0143,0.0356,0.0005,0.0351,0.0366,0.7607,0.7607,0.7608,1.8721,1.8721,1.8721,2.0208,2.0208,2.0208,0.3333,0.0,1.0,16,16,16,0.014,0.035,FIXED,16,0.0,2.021,0.761,1.872,1.237,2.37,0.01,0.009,6,6,0000_BASE_1,1727.08338,5125.76515,8513.53502,0.00014114,0.0010424,0.00027551,-0.00024459,0.00011474,-0.00042274,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,231,2026-02-22 17:00:14,2026-02-22 22:00:29,29.231116484238,-81.045934533163,-27.825826,559862.4161,191928.603,-1.2944,559862.3992,559862.429,559862.4161,0.0088,191928.5874,191928.6111,191928.603,0.0086,-1.3015,-1.287,-1.2944,0.0064,0.01,0.0,0.01,0.01,0.0098,0.0004,0.009,0.01,0.0138,0.0002,0.0136,0.0141,0.0359,0.0004,0.0355,0.0366,0.7612,0.7612,0.7612,1.8719,1.8718,1.8719,2.0207,2.0207,2.0207,0.6667,0.0,1.0,16,16,16,0.014,0.036,FIXED,16,1.0,2.021,0.761,1.872,1.238,2.37,0.01,0.009,6,6,0000_BASE_1,1726.57044,5130.544,8522.03002,0.00014359,0.00105765,0.00027966,-0.00024998,0.00011723,-0.00042982,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,232,2026-02-22 17:00:50,2026-02-22 22:01:06,29.231149124388,-81.045972862886,-27.729384,559872.4726,191918.2752,-1.1979,559872.4661,559872.4827,559872.4726,0.0059,191918.258,191918.2833,191918.2752,0.0093,-1.2062,-1.1922,-1.1979,0.0051,0.01,0.0,0.01,0.01,0.0097,0.0005,0.009,0.01,0.014,0.0001,0.0138,0.014,0.0362,0.0002,0.0359,0.0364,0.7616,0.7616,0.7617,1.8711,1.871,1.8712,2.0202,2.0201,2.0202,0.1667,0.0,1.0,16,16,16,0.014,0.036,FIXED,16,0.0,2.02,0.762,1.871,1.238,2.369,0.01,0.009,6,6,0000_BASE_1,1715.60842,5133.73074,8530.83394,0.00014665,0.00107248,0.00028537,-0.00025403,0.00011903,-0.00043641,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,233,2026-02-22 17:02:32,2026-02-22 22:02:48,29.231115690681,-81.050009841509,-25.943328,559862.1862,191908.2971,0.588,559862.1773,559862.2023,559862.1862,0.0098,191908.2852,191908.3021,191908.2971,0.0057,0.5841,0.5909,0.588,0.0026,0.0095,0.0005,0.009,0.01,0.0088,0.0004,0.008,0.009,0.0128,0.0004,0.0122,0.0131,0.0302,0.0009,0.0288,0.0309,0.6472,0.6472,0.6472,1.3683,1.3682,1.3686,1.5137,1.5135,1.5139,0.0,0.0,0.0,16,16,16,0.013,0.031,FIXED,16,0.0,1.514,0.647,1.369,0.84,1.731,0.01,0.009,6,6,0000_BASE_1,1706.78181,5125.65756,8522.74086,0.00010802,0.00074039,0.00023224,-0.0001506,7.959e-05,-0.00031211,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,234,2026-02-22 17:03:38,2026-02-22 22:03:53,29.231116522801,-81.045972804062,-27.085847,559862.4353,191918.2839,-0.5545,559862.422,559862.4635,559862.4353,0.0136,191918.272,191918.2975,191918.2839,0.0083,-0.5648,-0.5452,-0.5545,0.0071,0.0092,0.0004,0.009,0.01,0.0087,0.0005,0.008,0.009,0.0127,0.0003,0.0124,0.0132,0.0298,0.0006,0.0293,0.0308,0.6474,0.6474,0.6475,1.3725,1.3724,1.3726,1.5175,1.5174,1.5177,0.1667,0.0,1.0,16,16,16,0.012,0.029,FIXED,16,0.0,1.518,0.647,1.373,0.843,1.736,0.009,0.008,6,6,0000_BASE_1,1716.32307,5128.43127,8522.64602,0.00011179,0.00074707,0.00023866,-0.00015609,8.233e-05,-0.00031663,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,235,2026-02-22 17:08:47,2026-02-22 22:09:04,29.231117628527,-81.050046946761,-24.694516,559862.79,191898.2926,1.8368,559862.7811,559862.7977,559862.79,0.0051,191898.2813,191898.3041,191898.2926,0.0072,1.8333,1.843,1.8368,0.003,0.01,0.0,0.01,0.01,0.009,0.0,0.009,0.009,0.0136,0.0001,0.0134,0.0138,0.0315,0.0002,0.0312,0.0318,0.6491,0.6491,0.6491,1.3819,1.3819,1.3819,1.5268,1.5267,1.5268,0.0,0.0,0.0,16,16,16,0.014,0.031,FIXED,16,0.0,1.527,0.649,1.382,0.851,1.748,0.01,0.009,6,6,0000_BASE_1,1696.8694,5123.34062,8523.99149,0.0001195,0.00077157,0.00025908,-0.00016314,8.705e-05,-0.00033633,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,236,2026-02-22 17:09:41,2026-02-22 22:09:57,29.231085688681,-81.05004723387,-24.346423,559852.9565,191898.2082,2.1847,559852.9449,559852.9695,559852.9565,0.0079,191898.1959,191898.2188,191898.2082,0.0069,2.18,2.1916,2.1847,0.0039,0.0093,0.0005,0.009,0.01,0.009,0.0,0.009,0.009,0.0131,0.0002,0.0128,0.0133,0.0301,0.0003,0.0296,0.0306,0.6495,0.6495,0.6495,1.3818,1.3818,1.3818,1.5268,1.5268,1.5268,0.0,0.0,0.0,16,16,16,0.013,0.031,FIXED,16,0.0,1.527,0.649,1.382,0.851,1.748,0.01,0.009,6,6,0000_BASE_1,1697.73905,5118.24214,8515.47561,0.00011328,0.00070571,0.00025652,-0.00015726,8.524e-05,-0.00032017,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,237,2026-02-22 17:10:12,2026-02-22 22:10:28,29.231085117302,-81.050010634479,-25.487685,559852.7736,191908.0766,1.0435,559852.7631,559852.7789,559852.7736,0.006,191908.0735,191908.0823,191908.0766,0.0031,1.0364,1.0541,1.0435,0.0054,0.01,0.0,0.01,0.01,0.0095,0.0005,0.009,0.01,0.0138,0.0001,0.0137,0.014,0.0329,0.0002,0.0326,0.0332,0.6497,0.6497,0.6497,1.3815,1.3815,1.3815,1.5266,1.5266,1.5266,0.1667,0.0,1.0,16,16,16,0.014,0.033,FIXED,16,0.0,1.527,0.65,1.381,0.852,1.748,0.01,0.01,6,6,0000_BASE_1,1707.34805,5120.66892,8514.76231,0.00013457,0.00084634,0.00029134,-0.00020155,0.00010437,-0.00037908,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,238,2026-02-22 17:11:37,2026-02-22 22:11:52,29.231053262399,-81.050045504597,-24.098423,559842.9729,191898.6673,2.4326,559842.9503,559842.9964,559842.9729,0.017,191898.6392,191898.6795,191898.6673,0.0146,2.4286,2.4391,2.4326,0.0036,0.012,0.0,0.012,0.012,0.011,0.0,0.011,0.011,0.0159,0.0001,0.0158,0.0161,0.0367,0.0003,0.0364,0.037,0.6503,0.6503,0.6503,1.3799,1.3798,1.3799,1.5254,1.5254,1.5255,0.1667,0.0,1.0,16,16,16,0.016,0.036,FIXED,16,0.0,1.525,0.65,1.38,0.851,1.747,0.012,0.011,6,6,0000_BASE_1,1698.99253,5113.26111,8506.89806,0.00016934,0.00104318,0.00038635,-0.00023502,0.00012757,-0.00047821,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,239,2026-02-22 17:12:22,2026-02-22 22:12:38,29.231051479757,-81.050008648006,-24.820069,559842.4169,191908.6048,1.711,559842.4069,559842.424,559842.4169,0.0054,191908.5893,191908.6167,191908.6048,0.0087,1.7076,1.7149,1.711,0.0028,0.0095,0.0005,0.009,0.01,0.009,0.0,0.009,0.009,0.0131,0.0002,0.013,0.0134,0.0299,0.0003,0.0297,0.0307,0.6506,0.6506,0.6506,1.3785,1.3784,1.3786,1.5243,1.5242,1.5244,0.1667,0.0,1.0,16,16,16,0.013,0.03,FIXED,16,0.0,1.524,0.651,1.378,0.851,1.746,0.009,0.009,6,6,0000_BASE_1,1708.7551,5115.15665,8506.06571,0.00011367,0.00069569,0.00025856,-0.00015707,8.511e-05,-0.00031889,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,240,2026-02-22 17:12:55,2026-02-22 22:13:11,29.23105164302,-81.045973188631,-26.100723,559842.4604,191918.1659,0.4304,559842.4522,559842.4752,559842.4604,0.0077,191918.156,191918.1835,191918.1659,0.0092,0.4267,0.4352,0.4304,0.003,0.008,0.0,0.008,0.008,0.007,0.0,0.007,0.007,0.0108,0.0001,0.0107,0.0111,0.0253,0.0003,0.0251,0.0259,0.6846,0.6846,0.6847,1.5342,1.534,1.5344,1.68,1.6798,1.6802,0.0,0.0,0.0,15,15,15,0.011,0.025,FIXED,15,0.0,1.68,0.685,1.534,0.992,1.951,0.008,0.007,6,6,0000_BASE_1,1718.02439,5117.76544,8505.4811,7.605e-05,0.00048679,0.00019631,-0.00010832,6.062e-05,-0.00023681,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-22-2026(TDS).rw5,22 FEB 3;30 BASS,241,2026-02-22 17:14:46,2026-02-22 22:15:02,29.231020204643,-81.050047728056,-24.210357,559832.7956,191898.0605,2.3206,559832.7839,559832.8067,559832.7956,0.0076,191898.058,191898.0644,191898.0605,0.0026,2.3134,2.3254,2.3206,0.0041,0.008,0.0,0.008,0.008,0.007,0.0,0.007,0.007,0.0106,0.0002,0.0104,0.0108,0.0249,0.0003,0.0244,0.0254,0.6859,0.6859,0.6859,1.5417,1.5415,1.5418,1.6873,1.6872,1.6875,0.0,0.0,0.0,15,15,15,0.011,0.025,FIXED,15,0.0,1.688,0.686,1.542,0.999,1.961,0.008,0.007,6,6,0000_BASE_1,1699.01816,5108.30844,8497.97039,7.101e-05,0.00044946,0.00018341,-0.00010129,5.666e-05,-0.00022023,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
