source_file,job_name,point_id,datetime_local,datetime_utc,latitude_dd,longitude_dd,ellipsoidal_elev_m,northing_m,easting_m,elevation_m,nor_min,nor_max,nor_avg,nor_sd,eas_min,eas_max,eas_avg,eas_sd,elv_min,elv_max,elv_avg,elv_sd,nrms_avg,nrms_sd,nrms_min,nrms_max,erms_avg,erms_sd,erms_min,erms_max,hrms_avg,hrms_sd,hrms_min,hrms_max,vrms_avg,vrms_sd,vrms_min,vrms_max,hdop_avg,hdop_min,hdop_max,vdop_avg,vdop_min,vdop_max,pdop_avg,pdop_min,pdop_max,age_avg,age_min,age_max,sats_avg,sats_min,sats_max,fix_hrms,fix_vrms,fix_status,fix_sats,fix_age,fix_pdop,fix_hdop,fix_vdop,fix_tdop,fix_gdop,fix_nrms,fix_erms,valid_readings_xy,valid_readings_z,g1_base_point,g1_dx,g1_dy,g1_dz,g2_vx,g2_vy,g2_vz,g3_xy,g3_xz,g3_yz,base_lat,base_lon,base_elev,rover_hr_m,projection,equipment,geoid_file,rtk_method
BASS_02-10-2026(TDS).rw5,2026-02-10_BASS,132,2026-02-10 08:04:31,2026-02-10 13:04:47,29.231052097617,-81.050046818588,-24.177002,559842.6145,191898.3128,2.3541,559842.6105,559842.6189,559842.6145,0.003,191898.3095,191898.317,191898.3128,0.0027,2.3512,2.357,2.3541,0.0019,0.01,0.0,0.01,0.01,0.0117,0.0005,0.011,0.012,0.0155,0.0002,0.0153,0.0159,0.0272,0.0003,0.0269,0.0278,0.77,0.7699,0.77,1.4101,1.4099,1.4102,1.6066,1.6065,1.6067,0.1667,0.0,1.0,14,14,14,0.016,0.027,FIXED,14,1.0,1.606,0.77,1.41,0.973,1.878,0.01,0.012,6,6,0000_BASE_1,1698.65916,5113.09998,8506.54702,0.00014721,0.00063057,0.00019986,-7.883e-05,3.848e-05,-0.00023343,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-10-2026(TDS).rw5,2026-02-10_BASS,133,2026-02-10 08:05:17,2026-02-10 13:05:33,29.231019082906,-81.050046911968,-24.240931,559832.4501,191898.2803,2.29,559832.4448,559832.4641,559832.4501,0.0066,191898.2772,191898.2866,191898.2803,0.0031,2.2869,2.2939,2.29,0.0021,0.0098,0.0004,0.009,0.01,0.011,0.0,0.011,0.011,0.0145,0.0001,0.0144,0.0147,0.0256,0.0002,0.0253,0.0259,0.7689,0.7688,0.769,1.4077,1.4075,1.4078,1.604,1.6038,1.6042,0.3333,0.0,1.0,14,14,14,0.015,0.026,FIXED,14,0.0,1.604,0.769,1.408,0.972,1.875,0.01,0.011,6,6,0000_BASE_1,1699.39876,5108.22347,8497.65854,0.0001304,0.00055786,0.0001769,-7.061e-05,3.433e-05,-0.00020678,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-10-2026(TDS).rw5,2026-02-10_BASS,134,2026-02-10 08:06:24,2026-02-10 13:06:40,29.230986648981,-81.050046158853,-24.337092,559822.4643,191898.4763,2.1937,559822.4533,559822.4748,559822.4643,0.0076,191898.4607,191898.4854,191898.4763,0.0078,2.1883,2.1978,2.1937,0.0031,0.007,0.0,0.007,0.007,0.009,0.0,0.009,0.009,0.0111,0.0001,0.0109,0.0113,0.0184,0.0002,0.0181,0.0187,0.7674,0.7673,0.7675,1.4037,1.4035,1.4038,1.5997,1.5996,1.5999,0.3333,0.0,1.0,14,14,14,0.011,0.018,FIXED,14,1.0,1.6,0.767,1.404,0.971,1.871,0.007,0.009,6,6,0000_BASE_1,1700.34589,5103.49679,8488.91005,7.682e-05,0.00029416,8.883e-05,-1.924e-05,1.386e-05,-0.00010621,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-10-2026(TDS).rw5,2026-02-10_BASS,135,2026-02-10 08:07:10,2026-02-10 13:07:26,29.230954440722,-81.050046635894,-24.21403,559812.5482,191898.3405,2.3167,559812.5412,559812.5579,559812.5482,0.0058,191898.3347,191898.3449,191898.3405,0.0036,2.3119,2.3207,2.3167,0.0036,0.0092,0.0004,0.009,0.01,0.011,0.0,0.011,0.011,0.0143,0.0002,0.0142,0.0147,0.0247,0.0003,0.0245,0.0252,0.7665,0.7664,0.7665,1.4006,1.4005,1.4009,1.5966,1.5965,1.5969,0.1667,0.0,1.0,14,14,14,0.015,0.025,FIXED,14,0.0,1.597,0.766,1.401,0.97,1.868,0.009,0.011,6,6,0000_BASE_1,1700.98965,5098.56367,8480.32967,0.00012671,0.0005204,0.00016455,-5.879e-05,3.077e-05,-0.00019242,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-10-2026(TDS).rw5,2026-02-10_BASS,136,2026-02-10 08:07:52,2026-02-10 13:08:08,29.230921508315,-81.050046799582,-23.832871,559802.4091,191898.2892,2.6977,559802.4008,559802.416,559802.4091,0.0064,191898.2843,191898.2942,191898.2892,0.0038,2.6952,2.7003,2.6977,0.0016,0.01,0.0,0.01,0.01,0.011,0.0,0.011,0.011,0.0148,0.0002,0.0145,0.0151,0.0259,0.0003,0.0256,0.0265,0.7656,0.7656,0.7657,1.3976,1.3974,1.3978,1.5936,1.5934,1.5938,0.6667,0.0,1.0,14,14,14,0.015,0.026,FIXED,14,1.0,1.593,0.766,1.397,0.969,1.865,0.01,0.011,6,6,0000_BASE_1,1701.76869,5093.31342,8471.68164,0.00013522,0.00057099,0.00018472,-7.69e-05,3.714e-05,-0.00021349,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-10-2026(TDS).rw5,2026-02-10_BASS,137,2026-02-10 08:10:13,2026-02-10 13:10:29,29.230824622803,-81.05000931583,-23.510997,559772.5731,191908.3748,3.0193,559772.5675,559772.5786,559772.5731,0.0045,191908.3688,191908.3795,191908.3748,0.0042,3.0169,3.0218,3.0193,0.0019,0.0093,0.0005,0.009,0.01,0.011,0.0,0.011,0.011,0.0147,0.0002,0.0146,0.015,0.0254,0.0002,0.0252,0.0259,0.7632,0.7632,0.7633,1.3862,1.386,1.3864,1.5824,1.5822,1.5826,0.3333,0.0,1.0,14,14,14,0.015,0.025,FIXED,14,0.0,1.582,0.763,1.386,0.964,1.853,0.009,0.011,6,6,0000_BASE_1,1714.06631,5080.14246,8445.84725,0.00013554,0.0005501,0.00017768,-6.705e-05,3.434e-05,-0.00020563,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-10-2026(TDS).rw5,2026-02-10_BASS,138,2026-02-10 08:10:45,2026-02-10 13:11:01,29.230857363352,-81.050009330541,-24.090975,559782.6531,191908.3781,2.4395,559782.6502,559782.6556,559782.6531,0.0022,191908.3751,191908.3819,191908.3781,0.0022,2.4374,2.4416,2.4395,0.0013,0.01,0.0,0.01,0.01,0.011,0.0,0.011,0.011,0.0149,0.0,0.0149,0.0149,0.0258,0.0,0.0257,0.0258,0.7628,0.7627,0.7628,1.3833,1.3831,1.3835,1.5797,1.5794,1.5799,0.5,0.0,1.0,14,14,14,0.015,0.026,FIXED,14,0.0,1.579,0.763,1.383,0.963,1.85,0.01,0.011,6,6,0000_BASE_1,1713.21738,5085.52773,8454.34627,0.00013945,0.0005655,0.00018291,-6.95e-05,3.544e-05,-0.00021166,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-10-2026(TDS).rw5,2026-02-10_BASS,139,2026-02-10 08:11:17,2026-02-10 13:11:33,29.230889423514,-81.050009549615,-24.359885,559792.5237,191908.3261,2.1707,559792.5131,559792.5312,559792.5237,0.0058,191908.3126,191908.3428,191908.3261,0.0103,2.1681,2.1733,2.1707,0.0019,0.009,0.0,0.009,0.009,0.01,0.0,0.01,0.01,0.0135,0.0001,0.0134,0.0136,0.0226,0.0001,0.0224,0.0227,0.7059,0.7059,0.706,1.263,1.263,1.263,1.4469,1.4469,1.447,0.3333,0.0,1.0,14,14,15,0.014,0.023,FIXED,15,0.0,1.447,0.706,1.263,0.897,1.702,0.009,0.01,6,6,0000_BASE_1,1712.37196,5090.53515,8462.81538,0.00011664,0.00042591,0.00014825,-7.995e-05,3.895e-05,-0.00015677,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-10-2026(TDS).rw5,2026-02-10_BASS,140,2026-02-10 08:11:50,2026-02-10 13:12:06,29.230921859844,-81.050009232301,-24.342864,559802.5101,191908.4187,2.1878,559802.5014,559802.5177,559802.5101,0.0063,191908.4083,191908.429,191908.4187,0.0082,2.1837,2.1931,2.1878,0.0033,0.0092,0.0004,0.009,0.01,0.01,0.0,0.01,0.01,0.0136,0.0002,0.0133,0.0138,0.0231,0.0003,0.0227,0.0234,0.7063,0.7063,0.7063,1.2633,1.2633,1.2633,1.4473,1.4473,1.4473,0.5,0.0,1.0,15,15,15,0.013,0.023,FIXED,15,1.0,1.447,0.706,1.263,0.897,1.703,0.01,0.01,6,6,0000_BASE_1,1711.69922,5095.37501,8471.5257,0.00011824,0.00044427,0.00015667,-8.945e-05,4.19e-05,-0.0001649,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-10-2026(TDS).rw5,2026-02-10_BASS,141,2026-02-10 08:12:20,2026-02-10 13:12:36,29.230954764535,-81.050009366729,-24.246319,559812.6407,191908.3897,2.2845,559812.6257,559812.6503,559812.6407,0.0079,191908.3815,191908.401,191908.3897,0.0064,2.2805,2.2874,2.2845,0.0029,0.0082,0.0004,0.008,0.009,0.009,0.0,0.009,0.009,0.0119,0.0002,0.0118,0.0122,0.0203,0.0003,0.02,0.0208,0.7066,0.7065,0.7066,1.2634,1.2634,1.2634,1.4476,1.4475,1.4476,0.1667,0.0,1.0,15,15,15,0.012,0.02,FIXED,15,0.0,1.448,0.707,1.263,0.898,1.704,0.008,0.009,6,6,0000_BASE_1,1710.90592,5100.19746,8480.40069,9.11e-05,0.00034077,0.00012085,-6.924e-05,3.245e-05,-0.00012679,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_02-10-2026(TDS).rw5,2026-02-10_BASS,142,2026-02-10 08:12:55,2026-02-10 13:13:05,29.230987067828,-81.050009133614,-24.201115,559822.5861,191908.4597,2.3298,559822.5763,559822.5926,559822.5861,0.0062,191908.455,191908.4647,191908.4597,0.0032,2.3281,2.3307,2.3298,0.0009,0.0098,0.0004,0.009,0.01,0.01,0.0,0.01,0.01,0.0141,0.0002,0.0139,0.0143,0.0239,0.0002,0.0237,0.0243,0.7069,0.7068,0.7069,1.2634,1.2634,1.2634,1.4477,1.4477,1.4477,0.3333,0.0,1.0,15,15,20,0.014,0.024,FIXED,20,0.0,1.448,0.707,1.263,0.899,1.704,0.01,0.01,6,6,0000_BASE_1,1710.21768,5104.98972,8489.08914,0.0001269,0.00047551,0.00016864,-9.692e-05,4.525e-05,-0.00017715,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
